Title	Creator	Publisher	Date Original	Description	Note	Topical Subject (LCTGM)	Topical Subject (LCSH)	Personal Name Subject	Corporate Name Subject	Railroad Line	Geographic Subject	Chronological Subject	Type (DCMIType)	Type (AAT)	Type (IMT)	Digital Collection	Contributing Institution	Archival Collection	Collection Identifier	Collection Guide	Scrapbook	Rights Management	Contact Information	Height (cm)	Width (cm)	Digitization Specifications	Date Digital	File Name	Compound Object	Latitude	Longitude	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
"Leland, Iowa. MSTL"	"Sims, Ronald D."		1960-06-17	"Single story wooden depot with sign for Railway Express Agency and Southern Pacific freight car. ""View looks W. Photographed by: Ronald Sims, 4207 Bowdoin St., Des Moines 13, Iowa""--Photograph verso."		Railroad stations; Buildings; Railroad cars			Railway Express Agency	Minneapolis & St. Louis Railroad	United States -- Iowa -- Winnebago County -- Leland	1960-1970	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	The University of Iowa Libraries Special Collections: http://www.lib.uiowa.edu/spec-coll/	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,912,708 bytes, 1824 x 2687; JPEG image: 138,240 bytes"	5/17/2006	47leland01.jpg				5/19/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2466"	2466	2463.jpg	/railroadiana/image/2463.jpg
"Scarville, IA. CNW"	"Sims, Ronald D."		1988-04-14	"Sign for Scarville, grain elevator, crossing signal and signal shed near tracks. ""[Vi]ew looks NW. Ron Sims photo, [2]717 Cornell, [D.]M. IA 50313""--Photograph verso."		Railroad stations; Grain elevators; Railroad signals				Chicago and North Western Railway Company	United States -- Iowa -- Winnebago County -- Scarville	1980-1990	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	13	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 5,255,384 bytes, 1800 x 2913; JPEG image: 139,895 bytes"	5/17/2006	47scarville01.jpg				5/19/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2467"	2467	2464.jpg	/railroadiana/image/2464.jpg
"Lake Mills, Iowa. CNW"	unknown		1983-05-13	Sign for Lake Mills next to tracks.  Grain cart and buildings nearby.		Railroad stations; Buildings				Chicago and North Western Railway Company	United States -- Iowa -- Winnebago County -- Lake Mills	1980-1990	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	The University of Iowa Libraries Special Collections: http://www.lib.uiowa.edu/spec-coll/	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,807,696 bytes, 1793 x 2675; JPEG image: 132,986 bytes"	5/17/2006	47lakemills02.jpg				5/19/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2468"	2468	2465.jpg	/railroadiana/image/2465.jpg
"Emmons, Iowa. MSTL"	unknown		1960-06-19	"Single story wooden depot with signal. ""View looks S. Station is on the Iowa side of the state line by about 50 feet.  Photographed by: Ronald Sims, 4207 Bowdoin St., Des Moines 13, Iowa""--Photograph verso."		Railroad stations; Buildings; Railroad signals				Minneapolis & St. Louis Railroad	United States -- Iowa -- Winnebago County -- Emmons	1960-1970	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,965,180 bytes, 1844 x 2685; JPEG image: 183,982 bytes"	5/17/2006	47emmons01.jpg				5/19/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2469"	2469	2466.jpg	/railroadiana/image/2466.jpg
"Rake, Iowa. CRIP"	"Miller, Max"		1967-08-09	"Two story wooden depot with signal. ""Max Miller, Box 363, Collage Corner, Ohio 45003""--Photograph verso."		Railroad stations; Buildings; Railroad signals				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winnebago County -- Rake	1960-1970	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,977,140 bytes, 1837 x 2703; JPEG image: 147,902 bytes"	5/17/2006	47rake01.jpg				5/19/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2470"	2470	2467.jpg	/railroadiana/image/2467.jpg
"Kingsley, Iowa. CNW"	"Armstrong, W.F."		Unknown	"Single story brick depot. Grain elevator. ""[] by W.F. Armstrong, 163 Avon, Elmhurst, Ill.""--Photograph verso."		Railroad stations; Buildings; Grain elevators				Chicago and North Western Railway Company	United States -- Iowa -- Plymouth County -- Kingsley		Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 45, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	13	"Scanned with Hewlett Packard ScanJet 6100C @ 600 ppi. TIFF image: 5,271,752 bytes, 1844 x 2852; JPEG image: 152,029 bytes"	5/16/2006	45kingsley01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2471"	2471	2468.jpg	/railroadiana/image/2468.jpg
"Le Mars, Iowa. CMO (CNW)"	"Armstrong, W.F."		Unknown	"Two story wooden depot with sign for Le Mars and Illinois Central Chicago, St. Paul, Minneapolis, and Omaha Railroads. Railroad signal. Wooden carts and automobile by depot. Two people riding a bike. ""Photo by W.F. Armstrong, 163 Avon, Elmhurst, Ill.""--Photograph verso."		Railroad stations; Buildings; Automobiles; Carriages & coaches				"Chicago, St. Paul, Minneapolis & Omaha Railroad; Chicago and North Western Railway Company"	United States -- Iowa -- Plymouth County -- Le Mars		Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	The University of Iowa Libraries Special Collections: http://www.lib.uiowa.edu/spec-coll/	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 45, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	14	"Scanned with Hewlett Packard ScanJet 6100C @ 600 ppi. TIFF image: 6,150,132 bytes, 1840 x 3336; JPEG image: 129,030 bytes"	5/16/2006	45lemars01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2472"	2472	2469.jpg	/railroadiana/image/2469.jpg
"Merrill, Iowa. GN"	unknown		1952-07	Two story wooden depot with sign for Merrill. Grain elevator and railroad signal.		Railroad stations; Buildings; Grain elevators; Railroad signals				Great Northern Railway Company (U.S.)	United States -- Iowa -- Plymouth County -- Merrill	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 45, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	7	9	"Scanned with Hewlett Packard ScanJet 6100C @ 600 ppi. TIFF image: 2,126,220 bytes, 1179 x 1794; JPEG image: 119,688 bytes"	5/16/2006	45merrill01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2473"	2473	2470.jpg	/railroadiana/image/2470.jpg
"Le Mars, Iowa. IC"	"Rapp, William F. Jr."		1967-07-19	"Single story depot with sign for Le Mars. Railroad signal and automobile next to depot. ""Photo by WM. F. Rapp, Jr. Crete, Nebr. Neg. #678. Illinois Central & C. & NW. RR""--Photograph verso."		Railroad stations; Buildings; Automobiles; Railroad signals				Illinois Central Railroad Company; Chicago and North Western Railway Company	United States -- Iowa -- Plymouth County -- Le Mars	1960-1970	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	The University of Iowa Libraries Special Collections: http://www.lib.uiowa.edu/spec-coll/	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 45, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	13	17	"Scanned with Hewlett Packard ScanJet 6100C @ 600 ppi. TIFF image: 11,020,328 bytes, 2760 x 3989; JPEG image: 118,240 bytes"	5/16/2006	45lemars02.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2474"	2474	2471.jpg	/railroadiana/image/2471.jpg
"Remsen, Iowa. IC"	"Rapp, William F. Jr."		1967-09-15	"Single story wooden depot with sign for Remsen. Railroad signal. Grain elevator with sign for Farmers CO-OP Co. Remsen, Iowa ""Photo by WM. F. Rapp, Jr. Crete, Nebr. Neg. #643""--Photograph verso."		Railroad stations; Buildings; Grain elevators; Railroad signals				Illinois Central Railroad Company	United States -- Iowa -- Plymouth County -- Remsen	1960-1970	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 45, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	13	17	"Scanned with Hewlett Packard ScanJet 6100C @ 600 ppi. TIFF image: 10,984,044 bytes, 2757 x 3980; JPEG image: 122,222 bytes"	5/16/2006	45remsen01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2475"	2475	2472.jpg	/railroadiana/image/2472.jpg
"Akron, Iowa. MILW"	unknown		1979-09-06	Single story wooden depot.		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Plymouth County -- Akron	1970-1980	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 45, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with Hewlett Packard ScanJet 6100C @ 600 ppi. TIFF image: 4,780,840 bytes, 1784 x 2673; JPEG image: 143,893 bytes"	5/16/2006	45akron01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2476"	2476	2473.jpg	/railroadiana/image/2473.jpg
"Akron, Iowa. MILW"	unknown		1979-09-06	Sign for Akron on post. Grain elevator.		Railroad stations; Grain elevators				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Plymouth County -- Akron	1970-1980	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 45, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with Hewlett Packard ScanJet 6100C @ 600 ppi. TIFF image: 4,818,216 bytes, 1796 x 2676; JPEG image: 143,553 bytes"	5/16/2006	45akron02.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2477"	2477	2474.jpg	/railroadiana/image/2474.jpg
"Wren, Iowa. CNW"	unknown		1978-08-18	Sign for Wren on post.		Railroad stations				Chicago and North Western Railway Company	United States -- Iowa -- Plymouth County -- Wren	1970-1980	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 45, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with Hewlett Packard ScanJet 6100C @ 600 ppi. TIFF image: 4,770,508 bytes, 1777 x 2678; JPEG image: 141,558 bytes"	5/16/2006	45wren01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2478"	2478	2475.jpg	/railroadiana/image/2475.jpg
"Wren, Iowa. ICG-GN"	unknown		1978-08-28	"Single story wooden depot with sign for Wren near intersection of tracks. Railroad signals. ""Tower-wood""--Photograph verso."		Railroad stations; Buildings; Railroad signals				Illinois Central Gulf Railroad Company; Great Northern Railway Company (U.S.)	United States -- Iowa -- Plymouth County -- Wren	1970-1980	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 45, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with Hewlett Packard ScanJet 6100C @ 600 ppi. TIFF image: 4,730,528 bytes, 1759 x 2682; JPEG image: 151,870 bytes"	5/16/2006	45wren02.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2479"	2479	2476.jpg	/railroadiana/image/2476.jpg
"Merrill, Iowa. ICG"	unknown		1978-08-28	"Single story wooden depot with sign for Merrill. Railroad signal. ""Shed""--Photograph verso."		Railroad stations; Buildings; Railroad signals				Illinois Central Gulf Railroad Company	United States -- Iowa -- Plymouth County -- Merrill	1970-1980	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 45, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with Hewlett Packard ScanJet 6100C @ 600 ppi. TIFF image: 4,788,188 bytes, 1782 x 2680; JPEG image: 149,520 bytes"	5/16/2006	45merrill02.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2480"	2480	2477.jpg	/railroadiana/image/2477.jpg
"Struble, Iowa. BN"	unknown		1978-08-28	Sign for Struble on two posts. Crossing signals at intersection.		Railroad stations; Railroad signals				Burlington Northern Railroad Company	United States -- Iowa -- Plymouth County -- Struble	1970-1980	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 45, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with Hewlett Packard ScanJet 6100C @ 600 ppi. TIFF image: 4,829,416 bytes, 1792 x 2688 JPEG image: 149,492 bytes"	5/16/2006	45struble01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2481"	2481	2478.jpg	/railroadiana/image/2478.jpg
"Merrill, Iowa. BN"	unknown		1978-08-28	Sign for Merrill near two sheds. Grain elevator.		Railroad stations; Grain elevators				Burlington Northern Railroad Company	United States -- Iowa -- Plymouth County -- Merrill	1970-1980	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 45, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with Hewlett Packard ScanJet 6100C @ 600 ppi. TIFF image: 4,833,888 bytes, 1799 x 2680; JPEG image: 147,718 bytes"	5/16/2006	45merrill03.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2482"	2482	2479.jpg	/railroadiana/image/2479.jpg
"Thompson, Iowa. CRIP"	"Sims, Ronald D."		1989-03-10	"Grain elevator and farm equipment. ""Depot Tingley, IA""--Caption on photograph."		Railroad stations; Grain elevators				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winnebago County -- Thompson	1980-1990	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,715,500 bytes, 1792 x 2625; JPEG image: 135,391 bytes"	5/17/2006	47thompson01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2483"	2483	2480.jpg	/railroadiana/image/2480.jpg
"Buffalo Center, IA. CRIP"	"Sims, Ronald D."		1988-04-14	"Grain elevator. ""View looks W. Ron Sims photo, 2717 Cornell, D.M. IA 50313""--Photograph verso."		Railroad stations; Grain elevators				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winnebago County -- Buffalo Center	1980-1990	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 5,390,620 bytes, 1912 x 2813; JPEG image: 128,794 bytes"	5/17/2006	47buffalocenter01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2484"	2484	2481.jpg	/railroadiana/image/2481.jpg
"Rake, Iowa. CNW"	"Sims, Ronald D."		1988-04-14	"Sign for Rake and grain elevator next to tracks.  Sign for ""Farmers CO-OP Elev Feed Mill"" on grain elevator. ""View looks SW. Ron Sims photo, 2717 Cornell, D.M. IA 50313""--Photograph verso."		Railroad stations; Grain elevators				Chicago and North Western Railway Company	United States -- Iowa -- Winnebago County -- Rake	1980-1990	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 5,713,756 bytes, 1916 x 2976; JPEG image: 125,427 bytes"	5/17/2006	47rake02.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2485"	2485	2482.jpg	/railroadiana/image/2482.jpg
"Calmar, Iowa. MILW"	"Koob, Basil W."		Unknown	"Single story depot with signal on pole and carts. ""Railroad Photos, Basil W. Koob, Box 279, Fort Dodge, Iowa""--Photograph verso."		Railroad stations; Buildings; Carriages & coaches; Railroad signals				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Calmar		Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 5,585,276 bytes, 1925 x 2895; JPEG image: 137,947 bytes"	5/18/2006	47calmar01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2486"	2486	2483.jpg	/railroadiana/image/2483.jpg
"Castalia, Iowa. MILW"	unknown		1956-07-14	Single story wooden depot with sign for Castalia.		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Castalia	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,839,280 bytes, 1832 x 2635; JPEG image: 155,242 bytes"	5/18/2006	47castalia01.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2487"	2487	2484.jpg	/railroadiana/image/2484.jpg
"Castalia, Iowa. CRIP"	unknown		1956-07-14	Two story wooden depot with Rock Island insignia.		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Winneshiek County -- Castalia	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 47, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,730,088 bytes, 1801 x 2620; JPEG image: 138,473 bytes"	5/18/2006	47castalia02.jpg				5/22/2006	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,2488"	2488	2485.jpg	/railroadiana/image/2485.jpg
